flow_start,duration_s,protocol,src_ip,src_port,dst_ip,dst_port,packets,bytes,tcp_flags,tos,iat_mean,iat_std,payload_entropy,dns_query,bytes_per_sec,packets_per_sec,bytes_per_packet,flag_syn,flag_ack,flag_fin,flag_rst,flag_psh,flag_urg,src_port_category,dst_port_category,flow_duration_class,label,attack_type,attack_category,mitre_technique,mitre_tactic,confidence,evidence_source,threat_intel_score,country,behavioral_flags,flow_file
2026-06-24 17:39:14.740,00:00:05.200,TCP,db215233a8b6,49988,bae6914e82b9,443.0,15,1058,......S.,0,0.0,0.0,0.0,none,1627,2,70,1,0,0,0,0,0,dynamic,well-known,short,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:16.880,00:00:03.070,UDP,b3c28955a25d,8567,aa36eb8dbf72,8627.0,2,177,........,0,0.0,0.0,0.0,none,461,0,88,0,0,0,0,0,0,registered,registered,short,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:13.065,00:00:07.180,TCP,8d5c53e33714,49534,2f598298e3d8,443.0,7,392,CE...RS.,0,0.0,0.0,0.0,none,436,0,56,1,0,0,1,0,0,dynamic,well-known,short,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:38:59.800,00:00:21.140,UDP,3f9dfc561a15,49938,060c1efbe9c3,443.0,127,96296,........,0,0.0,0.0,0.0,none,36441,6,758,0,0,0,0,0,0,dynamic,well-known,medium,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:19.625,00:00:01.630,TCP,ffe032074e19,443,e882ac5c9218,55244.0,8,6503,...A..S.,0,0.0,0.0,0.0,none,31916,4,812,1,1,0,0,0,0,well-known,dynamic,short,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,,,,nfcapd.202606241740
2026-06-24 17:39:17.940,00:00:00.000,UDP,aa6ae3f7000a,8567,ab191af288d5,8603.0,1,63,........,0,0.0,0.0,0.0,none,0,0,63,0,0,0,0,0,0,registered,registered,instant,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:20.285,00:00:00.000,UDP,838c4c257384,53,097230dab125,46007.0,1,80,........,128,0.0,0.0,0.0,none,0,0,80,0,0,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(314);scan-like:net-sweep(16),0.0,Local,scan-like:port-sweep(314);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:08.915,00:00:10.940,TCP,27359121147d,39446,35d91e55146a,443.0,19,5885,......S.,0,0.0,0.0,0.0,none,4303,1,309,1,0,0,0,0,0,registered,well-known,medium,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:19.775,00:00:00.000,TCP,54be2de49d02,33598,ab9b3b775db5,42630.0,8,810,......S.,0,0.0,0.0,0.0,none,0,0,101,1,0,0,0,0,0,registered,registered,instant,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:18.990,00:00:00.000,UDP,e28ab9788bde,8776,e882ac5c9218,8567.0,1,85,........,0,0.0,0.0,0.0,none,0,0,85,0,0,0,0,0,0,registered,registered,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,SG,,nfcapd.202606241740
2026-06-24 17:39:20.655,00:00:00.000,UDP,bfd91eb6d080,32849,838c4c257384,53.0,1,60,........,0,0.0,0.0,0.0,none,0,0,60,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Google,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:20.950,00:00:00.000,UDP,838c4c257384,53,d504675663a9,44192.0,2,179,........,128,0.0,0.0,0.0,none,0,0,89,0,0,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(314);scan-like:net-sweep(16),0.0,Local,scan-like:port-sweep(314);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:20.950,00:00:00.000,TCP,fc902b3bd16d,443,b6e704f26f62,50046.0,1,52,...A....,0,0.0,0.0,0.0,none,0,0,52,0,1,0,0,0,0,well-known,dynamic,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:single-pkt-tcp,0.0,IN,scan-like:single-pkt-tcp,nfcapd.202606241740
2026-06-24 17:39:03.775,00:00:17.550,UDP,cbb447bef088,8567,4d785f580761,8507.0,4,395,........,0,0.0,0.0,0.0,none,180,0,98,0,0,0,0,0,0,registered,registered,medium,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:21.025,00:00:00.000,UDP,838c4c257384,53,cf8ac587eb14,45146.0,1,80,........,128,0.0,0.0,0.0,none,0,0,80,0,0,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(314);scan-like:net-sweep(16),0.0,Local,scan-like:port-sweep(314);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:38:53.490,00:00:26.470,UDP,22a13f1a8122,57572,8fc46cf9b051,443.0,142,19528,........,0,0.0,0.0,0.0,none,5901,5,137,0,0,0,0,0,0,dynamic,well-known,medium,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:19.990,00:00:00.000,UDP,40bb04d20f4a,8567,8bfa4bdb647f,8606.0,1,63,........,0,0.0,0.0,0.0,none,0,0,63,0,0,0,0,0,0,registered,registered,instant,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:16.950,00:00:01.010,UDP,a79adea93f2a,18646,1463309dc1b0,51322.0,2,144,........,0,0.0,0.0,0.0,none,1140,1,72,0,0,0,0,0,0,registered,dynamic,short,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,,,,nfcapd.202606241740
2026-06-24 17:39:19.980,00:00:00.000,UDP,838c4c257384,53,0c207353feb0,48943.0,1,119,........,128,0.0,0.0,0.0,none,0,0,119,0,0,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(314);scan-like:net-sweep(16),0.0,Local,scan-like:port-sweep(314);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:21.445,00:00:00.000,UDP,89c7223611a9,443,0c207353feb0,55065.0,6,1017,........,128,0.0,0.0,0.0,none,0,0,169,0,0,0,0,0,0,well-known,dynamic,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,2.0,US,,nfcapd.202606241740
2026-06-24 17:39:19.950,00:00:00.000,TCP,3dc644fb4bd3,56228,aab1cfc25a2c,443.0,29,2651,......S.,0,0.0,0.0,0.0,none,0,0,91,1,0,0,0,0,0,dynamic,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Google,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:21.775,00:00:00.000,UDP,838c4c257384,53,e882ac5c9218,21384.0,1,132,........,128,0.0,0.0,0.0,none,0,0,132,0,0,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(314);scan-like:net-sweep(16),0.0,Local,scan-like:port-sweep(314);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:21.895,00:00:00.000,UDP,a982565d9dc0,20198,838c4c257384,53.0,1,73,........,0,0.0,0.0,0.0,none,0,0,73,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Google,0.0,Local,,nfcapd.202606241740
2026-06-24 17:38:20.065,00:00:59.950,ICMP,4fb03253d5de,0,097230dab125,0.0,24,2016,........,0,0.0,0.0,0.0,none,269,0,84,0,0,0,0,0,0,invalid,unknown,medium,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,IN,,nfcapd.202606241740
2026-06-24 17:39:20.805,00:00:00.000,TCP,0ada9c718ff9,46536,c9ef6632aa4f,443.0,2,141,...AP...,0,0.0,0.0,0.0,none,0,0,70,0,1,0,0,1,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:38:48.035,00:00:33.210,TCP,437e581aca96,443,097230dab125,50036.0,35,6762,...A....,0,0.0,0.0,0.0,none,1628,1,193,0,1,0,0,0,0,well-known,dynamic,medium,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,,,,nfcapd.202606241740
2026-06-24 17:39:18.595,00:00:00.000,TCP,d312712f9446,443,d504675663a9,50183.0,10,6005,...A..S.,40,0.0,0.0,0.0,none,0,0,600,1,1,0,0,0,0,well-known,dynamic,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,,,,nfcapd.202606241740
2026-06-24 17:39:11.285,00:00:08.830,TCP,55989e959781,49580,8a4b22667005,443.0,5,1163,...AP...,0,0.0,0.0,0.0,none,1053,0,232,0,1,0,0,1,0,dynamic,well-known,short,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:38:36.915,00:00:44.940,UDP,7db96668569f,7649,1463309dc1b0,53329.0,4,232,........,0,0.0,0.0,0.0,none,41,0,58,0,0,0,0,0,0,registered,dynamic,medium,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,US,,nfcapd.202606241740
2026-06-24 17:39:21.075,00:00:00.000,TCP,b0986e944b24,443,2bcad8dee90d,36164.0,8,25646,...A....,0,0.0,0.0,0.0,none,0,0,3205,0,1,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:single-pkt-tcp,0.0,BD,scan-like:single-pkt-tcp,nfcapd.202606241740
2026-06-24 17:39:18.305,00:00:02.970,TCP,6950b056d9be,443,d504675663a9,35060.0,21,8533,...A..S.,0,0.0,0.0,0.0,none,22984,7,406,1,1,0,0,0,0,well-known,registered,short,Unverified,normal,benign,,,behavioral-anomaly,scan-like:single-pkt-tcp,3.0,US,scan-like:single-pkt-tcp,nfcapd.202606241740
2026-06-24 17:39:20.195,00:00:00.000,UDP,2fcb84a42b2f,443,cf8ac587eb14,51423.0,1,53,........,128,0.0,0.0,0.0,none,0,0,53,0,0,0,0,0,0,well-known,dynamic,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,US,,nfcapd.202606241740
2026-06-24 17:39:20.940,00:00:00.000,TCP,060c1efbe9c3,443,5f1b37b50a0d,55868.0,13,7561,...A..S.,0,0.0,0.0,0.0,none,0,0,581,1,1,0,0,0,0,well-known,dynamic,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:single-pkt-tcp;scan-like:port-sweep(60);scan-like:net-sweep(16),0.0,Local,scan-like:single-pkt-tcp;scan-like:port-sweep(60);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:20.405,00:00:00.000,UDP,73bd2de6f633,46207,838c4c257384,53.0,2,238,........,0,0.0,0.0,0.0,none,0,0,119,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Google,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:09.675,00:00:12.120,TCP,ec8a543f0ca7,5222,95c7d1e132a7,56820.0,22,4025,...A..S.,0,0.0,0.0,0.0,none,2656,1,182,1,1,0,0,0,0,registered,dynamic,medium,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(21),0.0,IN,scan-like:port-sweep(21),nfcapd.202606241740
2026-06-24 17:39:17.990,00:00:00.000,UDP,060c1efbe9c3,443,cf8ac587eb14,32954.0,1,76,........,0,0.0,0.0,0.0,none,0,0,76,0,0,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:single-pkt-tcp;scan-like:port-sweep(60);scan-like:net-sweep(16),0.0,Local,scan-like:single-pkt-tcp;scan-like:port-sweep(60);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:20.980,00:00:00.000,UDP,8374c15766a4,8529,ed2520b8a371,57091.0,2,181,........,0,0.0,0.0,0.0,none,0,0,90,0,0,0,0,0,0,registered,dynamic,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,BD,,nfcapd.202606241740
2026-06-24 17:39:21.125,00:00:00.000,TCP,dffa9925dc37,5223,e882ac5c9218,52490.0,1,83,...AP..F,0,0.0,0.0,0.0,none,0,0,83,0,1,1,0,1,0,registered,dynamic,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,,,,nfcapd.202606241740
2026-06-24 17:39:20.885,00:00:00.000,UDP,e28ab9788bde,8798,ea1e78f9d66e,1024.0,2,181,........,0,0.0,0.0,0.0,none,0,0,90,0,0,0,0,0,0,registered,registered,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,SG,,nfcapd.202606241740
2026-06-24 17:39:21.215,00:00:00.000,TCP,6f72f5d2c95b,443,2bcad8dee90d,32864.0,1,52,...A...F,128,0.0,0.0,0.0,none,0,0,52,0,1,1,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:single-pkt-tcp,0.0,Local,scan-like:single-pkt-tcp,nfcapd.202606241740
2026-06-24 17:39:19.970,00:00:00.000,UDP,2a344e0bc660,47144,c9ef6632aa4f,443.0,8,3024,........,0,0.0,0.0,0.0,none,0,0,378,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:20.475,00:00:00.000,UDP,838c4c257384,53,5478fb4e0d91,49503.0,1,302,........,128,0.0,0.0,0.0,none,0,0,302,0,0,0,0,0,0,well-known,dynamic,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(314);scan-like:net-sweep(16),0.0,Local,scan-like:port-sweep(314);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:13.110,00:00:04.860,UDP,d84b1052ac72,60481,c9ef6632aa4f,443.0,3,192,........,0,0.0,0.0,0.0,none,316,0,64,0,0,0,0,0,0,dynamic,well-known,short,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:15.060,00:00:04.890,UDP,d46f804d732f,443,0c207353feb0,38212.0,9,1872,........,128,0.0,0.0,0.0,none,3062,1,208,0,0,0,0,0,0,well-known,registered,short,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,SG,,nfcapd.202606241740
2026-06-24 17:39:20.045,00:00:00.000,UDP,27359121147d,38855,838c4c257384,53.0,1,64,........,0,0.0,0.0,0.0,none,0,0,64,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Google,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:21.255,00:00:00.000,TCP,66d9254609e1,37082,23bb7e53b89f,443.0,4,216,......S.,0,0.0,0.0,0.0,none,0,0,54,1,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:18.505,00:00:00.000,UDP,ec7d0aed649e,55101,f1412386aa8d,53.0,1,60,........,0,0.0,0.0,0.0,none,0,0,60,0,0,0,0,0,0,dynamic,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Cloudflare,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:21.075,00:00:00.000,UDP,419683a3a148,39281,c9ef6632aa4f,443.0,1,96,........,0,0.0,0.0,0.0,none,0,0,96,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:10.340,00:00:07.630,TCP,2889c598a350,41538,c9ef6632aa4f,443.0,4,307,...AP...,0,0.0,0.0,0.0,none,321,0,76,0,1,0,0,1,0,registered,well-known,short,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:19.950,00:00:00.000,TCP,9567e111ae16,43408,e16eaba2bc16,443.0,2,128,...AP...,0,0.0,0.0,0.0,none,0,0,64,0,1,0,0,1,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Google,0.0,Local,,nfcapd.202606241740
2026-06-24 17:38:21.730,00:00:58.200,UDP,ca276ed85db2,50901,6a558c4878c7,443.0,201,140306,........,0,0.0,0.0,0.0,none,19286,3,698,0,0,0,0,0,0,dynamic,well-known,medium,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Google,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:18.455,00:00:02.730,TCP,b18487326b4d,56894,f6112265f368,443.0,47,5666,......S.,0,0.0,0.0,0.0,none,16603,17,120,1,0,0,0,0,0,dynamic,well-known,short,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:20.970,00:00:00.000,UDP,838c4c257384,53,cf8ac587eb14,37147.0,1,302,........,128,0.0,0.0,0.0,none,0,0,302,0,0,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(314);scan-like:net-sweep(16),0.0,Local,scan-like:port-sweep(314);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:18.485,00:00:00.000,UDP,85564739639b,443,0c207353feb0,58743.0,18,9755,........,128,0.0,0.0,0.0,none,0,0,541,0,0,0,0,0,0,well-known,dynamic,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:20.960,00:00:00.000,ICMP,3e605f4ff7d3,0,95c7d1e132a7,0.0,1,84,........,0,0.0,0.0,0.0,none,0,0,84,0,0,0,0,0,0,invalid,unknown,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,US,,nfcapd.202606241740
2026-06-24 17:39:16.675,00:00:03.310,UDP,c6e3f3db9a39,443,5f1b37b50a0d,37574.0,15,12039,........,96,0.0,0.0,0.0,none,29097,4,802,0,0,0,0,0,0,well-known,registered,short,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,US,,nfcapd.202606241740
2026-06-24 17:39:02.930,00:00:18.020,UDP,817492e9d8cd,8567,aa36eb8dbf72,8698.0,3,264,........,0,0.0,0.0,0.0,none,117,0,88,0,0,0,0,0,0,registered,registered,medium,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:19.980,00:00:00.000,TCP,2f598298e3d8,443,5478fb4e0d91,36600.0,10,2092,...A..S.,0,0.0,0.0,0.0,none,0,0,209,1,1,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(10),0.0,Local,scan-like:port-sweep(10),nfcapd.202606241740
2026-06-24 17:39:19.785,00:00:00.000,TCP,d96d6ed89599,443,1463309dc1b0,45006.0,38,52856,...A..S.,128,0.0,0.0,0.0,none,0,0,1390,1,1,0,0,0,0,well-known,registered,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,Local,,nfcapd.202606241740
2026-06-24 17:38:55.610,00:00:25.340,UDP,24b22603ce61,443,1463309dc1b0,65223.0,8,503,........,0,0.0,0.0,0.0,none,158,0,62,0,0,0,0,0,0,well-known,dynamic,medium,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:19.235,00:00:01.030,TCP,5e8131fc66f0,53680,2612f38b515a,443.0,12,5140,......S.,0,0.0,0.0,0.0,none,39922,11,428,1,0,0,0,0,0,dynamic,well-known,short,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:21.265,00:00:00.000,UDP,470bb20ede9c,443,95c7d1e132a7,41782.0,77,87411,........,128,0.0,0.0,0.0,none,0,0,1135,0,0,0,0,0,0,well-known,registered,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:single-pkt-tcp,0.0,Local,scan-like:single-pkt-tcp,nfcapd.202606241740
2026-06-24 17:39:19.940,00:00:00.000,UDP,8a4d314933fc,3478,b7e38fbd48f5,57017.0,1,60,........,184,0.0,0.0,0.0,none,0,0,60,0,0,0,0,0,0,registered,dynamic,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:19.970,00:00:00.000,UDP,6e66cdd3b2ce,43512,b31a51e3e19e,443.0,4,1584,........,0,0.0,0.0,0.0,none,0,0,396,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:18.655,00:00:00.000,UDP,fbd9fc716fcc,8802,cf8ac587eb14,47082.0,1,84,........,20,0.0,0.0,0.0,none,0,0,84,0,0,0,0,0,0,registered,registered,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,SG,,nfcapd.202606241740
2026-06-24 17:39:20.505,00:00:00.000,TCP,3dc644fb4bd3,33288,f13199bf1faf,443.0,62,4123,......S.,0,0.0,0.0,0.0,none,0,0,66,1,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Google,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:02.735,00:00:18.610,UDP,66a05621eee4,51726,23bb7e53b89f,443.0,769,264852,........,0,0.0,0.0,0.0,none,113853,41,344,0,0,0,0,0,0,dynamic,well-known,medium,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Local BD Cache,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:15.620,00:00:05.370,TCP,bd9628282c55,48126,3a027dbffdb1,443.0,28,4930,......S.,0,0.0,0.0,0.0,none,7344,5,176,1,0,0,0,0,0,registered,well-known,short,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:20.980,00:00:00.000,TCP,09035fb3c7be,443,0c207353feb0,55282.0,1,40,.....R..,0,0.0,0.0,0.0,none,0,0,40,0,0,0,1,0,0,well-known,dynamic,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:single-pkt-tcp,,,scan-like:single-pkt-tcp,nfcapd.202606241740
2026-06-24 17:39:21.755,00:00:00.000,UDP,83ffbac046a6,21384,f1412386aa8d,53.0,1,56,........,0,0.0,0.0,0.0,none,0,0,56,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Cloudflare,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:10.860,00:00:09.110,TCP,910237f36ce0,443,95c7d1e132a7,37896.0,9,3524,...A..S.,0,0.0,0.0,0.0,none,3094,0,391,1,1,0,0,0,0,well-known,registered,short,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,,,,nfcapd.202606241740
2026-06-24 17:39:20.950,00:00:00.000,TCP,5d5f2e066214,12342,cf8ac587eb14,45936.0,1,60,...A..S.,0,0.0,0.0,0.0,none,0,0,60,1,1,0,0,0,0,registered,registered,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,,,,nfcapd.202606241740
2026-06-24 17:39:21.095,00:00:00.000,TCP,80f05a229807,60860,75bc49f7a366,443.0,149,9201,...AP...,0,0.0,0.0,0.0,none,0,0,61,0,1,0,0,1,0,dynamic,well-known,instant,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:19.950,00:00:00.000,UDP,ec7d0aed649e,49268,f1412386aa8d,53.0,1,70,........,0,0.0,0.0,0.0,none,0,0,70,0,0,0,0,0,0,dynamic,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Cloudflare,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:17.960,00:00:00.000,UDP,838c4c257384,53,95c7d1e132a7,63743.0,1,116,........,128,0.0,0.0,0.0,none,0,0,116,0,0,0,0,0,0,well-known,dynamic,instant,Unverified,normal,benign,,,behavioral-anomaly,scan-like:port-sweep(314);scan-like:net-sweep(16),0.0,Local,scan-like:port-sweep(314);scan-like:net-sweep(16),nfcapd.202606241740
2026-06-24 17:39:18.980,00:00:00.000,TCP,196f6ae58ba3,52492,2f0707f8b480,63631.0,1,40,......S.,0,0.0,0.0,0.0,none,0,0,40,1,0,0,0,0,0,dynamic,dynamic,instant,Unverified,normal,benign,,,threat-intel-flagged,abuseipdb:score=100,100.0,BG,scan-like:single-pkt-tcp;scan-like:syn-only,nfcapd.202606241740
2026-06-24 17:39:18.990,00:00:00.000,UDP,2fe462932fd2,36533,ffa846dd57c3,8802.0,1,193,........,0,0.0,0.0,0.0,none,0,0,193,0,0,0,0,0,0,registered,registered,instant,Benign_Assumed,normal,benign,,,no-threat-indicators,unverified-destination,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:20.990,00:00:00.000,UDP,91f971cacabe,20816,f1412386aa8d,53.0,2,115,........,0,0.0,0.0,0.0,none,0,0,57,0,0,0,0,0,0,registered,well-known,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Cloudflare,0.0,Local,,nfcapd.202606241740
2026-06-24 17:39:21.895,00:00:00.000,TCP,88a55e0d82c2,443,ed2520b8a371,57646.0,1,60,.E.A..S.,0,0.0,0.0,0.0,none,0,0,60,1,1,0,0,0,0,well-known,dynamic,instant,Benign_Verified,normal,benign,,,multi-layer-verified,clean-intel+safe-dest:Exabyte Local Infrastructure,0.0,SG,,nfcapd.202606241740
